Country,Sector,Year of Date,Month of Date,adjusted_unit,adjusted_unit_value
India,Other,2022,November,Billion Cubic Meter,0.839131687
India,Industrial,2022,November,Billion Cubic Meter,2.249845827
India,Household,2022,November,Billion Cubic Meter,0.964798751
India,Power,2022,December,Billion Cubic Meter,1.029010731
India,Other,2022,December,Billion Cubic Meter,0.82683099
India,Industrial,2022,December,Billion Cubic Meter,2.216865697
India,Household,2022,December,Billion Cubic Meter,0.950655921
India,Power,2021,January,Billion Cubic Meter,0.971529433
India,Other,2021,January,Billion Cubic Meter,0.870439711
India,Industrial,2021,January,Billion Cubic Meter,2.333787631
India,Household,2021,January,Billion Cubic Meter,1.000795417
India,Power,2021,February,Billion Cubic Meter,0.912627903
India,Other,2021,February,Billion Cubic Meter,0.801077599
India,Industrial,2021,February,Billion Cubic Meter,2.147816753
India,Household,2021,February,Billion Cubic Meter,0.921045743
India,Power,2021,March,Billion Cubic Meter,1.07062208
India,Other,2021,March,Billion Cubic Meter,0.896459487
India,Industrial,2021,March,Billion Cubic Meter,2.403550799
India,Household,2021,March,Billion Cubic Meter,1.030711874
India,Power,2021,April,Billion Cubic Meter,1.03655931
India,Other,2021,April,Billion Cubic Meter,0.927740094
India,Industrial,2021,April,Billion Cubic Meter,2.487419093
India,Household,2021,April,Billion Cubic Meter,1.066677017
India,Power,2021,May,Billion Cubic Meter,0.874716273
India,Other,2021,May,Billion Cubic Meter,0.898467589
India,Industrial,2021,May,Billion Cubic Meter,2.408934842
India,Household,2021,May,Billion Cubic Meter,1.033020707
India,Power,2021,June,Billion Cubic Meter,0.854035849
India,Other,2021,June,Billion Cubic Meter,0.966470881
India,Industrial,2021,June,Billion Cubic Meter,2.591262508
India,Household,2021,June,Billion Cubic Meter,1.111208067
India,Power,2021,July,Billion Cubic Meter,0.923897293
India,Other,2021,July,Billion Cubic Meter,0.933756064
India,Industrial,2021,July,Billion Cubic Meter,2.50354887
India,Household,2021,July,Billion Cubic Meter,1.07359393
India,Power,2021,August,Billion Cubic Meter,0.961934772
India,Other,2021,August,Billion Cubic Meter,1.010068127
India,Industrial,2021,August,Billion Cubic Meter,2.708153674
India,Household,2021,August,Billion Cubic Meter,1.161334368
India,Power,2021,September,Billion Cubic Meter,0.852848824
India,Other,2021,September,Billion Cubic Meter,0.965894301
India,Industrial,2021,September,Billion Cubic Meter,2.589716604
India,Household,2021,September,Billion Cubic Meter,1.110545138
India,Power,2021,October,Billion Cubic Meter,0.900696377
India,Other,2021,October,Billion Cubic Meter,0.967107136
India,Industrial,2021,October,Billion Cubic Meter,2.592968408
India,Household,2021,October,Billion Cubic Meter,1.111939606
India,Power,2021,November,Billion Cubic Meter,0.826757865
India,Other,2021,November,Billion Cubic Meter,0.922182179
India,Industrial,2021,November,Billion Cubic Meter,2.472517438
India,Household,2021,November,Billion Cubic Meter,1.060286757
India,Power,2021,December,Billion Cubic Meter,0.932581918
India,Other,2021,December,Billion Cubic Meter,0.922793084
India,Industrial,2021,December,Billion Cubic Meter,2.47415537
India,Household,2021,December,Billion Cubic Meter,1.06098915
India,Power,2020,January,Billion Cubic Meter,0.907667788
India,Other,2020,January,Billion Cubic Meter,0.895512888
India,Industrial,2020,January,Billion Cubic Meter,2.401012815
India,Household,2020,January,Billion Cubic Meter,1.029623513
India,Power,2020,February,Billion Cubic Meter,0.892647598
India,Other,2020,February,Billion Cubic Meter,1.015237623
India,Industrial,2020,February,Billion Cubic Meter,2.722013917
India,Household,2020,February,Billion Cubic Meter,1.16727804
India,Power,2020,March,Billion Cubic Meter,0.82779295
India,Other,2020,March,Billion Cubic Meter,0.911192026
India,Industrial,2020,March,Billion Cubic Meter,2.443051085
India,Household,2020,March,Billion Cubic Meter,1.047650735
India,Power,2020,April,Billion Cubic Meter,0.667789977
India,Other,2020,April,Billion Cubic Meter,0.630550849
India,Industrial,2020,April,Billion Cubic Meter,1.690607348
India,Household,2020,April,Billion Cubic Meter,0.724981169
India,Power,2020,May,Billion Cubic Meter,0.778625925
India,Other,2020,May,Billion Cubic Meter,0.861397452
India,Industrial,2020,May,Billion Cubic Meter,2.309543895
India,Household,2020,May,Billion Cubic Meter,0.990399004
India,Power,2020,June,Billion Cubic Meter,0.781159111
India,Other,2020,June,Billion Cubic Meter,0.912192239
India,Industrial,2020,June,Billion Cubic Meter,2.445732815
India,Household,2020,June,Billion Cubic Meter,1.048800739
India,Power,2020,July,Billion Cubic Meter,0.854130911
India,Other,2020,July,Billion Cubic Meter,0.946048754
India,Industrial,2020,July,Billion Cubic Meter,2.536507528
India,Household,2020,July,Billion Cubic Meter,1.087727553
India,Power,2020,August,Billion Cubic Meter,0.790020865
India,Other,2020,August,Billion Cubic Meter,0.932180758
India,Industrial,2020,August,Billion Cubic Meter,2.499325222
India,Household,2020,August,Billion Cubic Meter,1.071782708
India,Power,2020,September,Billion Cubic Meter,0.859533449
India,Other,2020,September,Billion Cubic Meter,0.868145305
India,Industrial,2020,September,Billion Cubic Meter,2.327635964
India,Household,2020,September,Billion Cubic Meter,0.998157404
India,Power,2020,October,Billion Cubic Meter,0.896196578
India,Other,2020,October,Billion Cubic Meter,1.018967673
India,Industrial,2020,October,Billion Cubic Meter,2.732014777
India,Household,2020,October,Billion Cubic Meter,1.171566697
India,Power,2020,November,Billion Cubic Meter,0.825024458
India,Other,2020,November,Billion Cubic Meter,0.86887098
India,Industrial,2020,November,Billion Cubic Meter,2.329581611
India,Household,2020,November,Billion Cubic Meter,0.998991754
India,Power,2020,December,Billion Cubic Meter,0.913744656
India,Other,2020,December,Billion Cubic Meter,0.880383432
India,Industrial,2020,December,Billion Cubic Meter,2.360448332
India,Household,2020,December,Billion Cubic Meter,1.012228294
India,Power,2019,January,Billion Cubic Meter,0.792455733
India,Other,2019,January,Billion Cubic Meter,0.861201268
India,Industrial,2019,January,Billion Cubic Meter,2.309017892
India,Household,2019,January,Billion Cubic Meter,0.990173438
India,Power,2019,February,Billion Cubic Meter,0.690338794
India,Other,2019,February,Billion Cubic Meter,0.750225685
India,Industrial,2019,February,Billion Cubic Meter,2.011474662
India,Household,2019,February,Billion Cubic Meter,0.862578324
India,Power,2019,March,Billion Cubic Meter,0.814243388
India,Other,2019,March,Billion Cubic Meter,0.884879003
India,Industrial,2019,March,Billion Cubic Meter,2.372501673
India,Household,2019,March,Billion Cubic Meter,1.017397114
India,Power,2019,April,Billion Cubic Meter,0.803644974
India,Other,2019,April,Billion Cubic Meter,0.873361176
India,Industrial,2019,April,Billion Cubic Meter,2.341620543
India,Household,2019,April,Billion Cubic Meter,1.004154395
India,Power,2019,May,Billion Cubic Meter,0.803827967
India,Other,2019,May,Billion Cubic Meter,0.873560043
India,Industrial,2019,May,Billion Cubic Meter,2.34215374
India,Household,2019,May,Billion Cubic Meter,1.004383045
India,Power,2019,June,Billion Cubic Meter,0.849585718
India,Other,2019,June,Billion Cubic Meter,0.92328728
India,Industrial,2019,June,Billion Cubic Meter,2.475480387
India,Household,2019,June,Billion Cubic Meter,1.061557355
India,Power,2019,July,Billion Cubic Meter,0.793730923
India,Other,2019,July,Billion Cubic Meter,0.86258708
India,Industrial,2019,July,Billion Cubic Meter,2.312733476
India,Household,2019,July,Billion Cubic Meter,0.991766788
India,Power,2019,August,Billion Cubic Meter,0.880946948
India,Other,2019,August,Billion Cubic Meter,0.957369095
India,Industrial,2019,August,Billion Cubic Meter,2.566859169
India,Household,2019,August,Billion Cubic Meter,1.100743211
India,Power,2019,September,Billion Cubic Meter,0.809827521
India,Other,2019,September,Billion Cubic Meter,0.880080059
India,Industrial,2019,September,Billion Cubic Meter,2.35963494
India,Household,2019,September,Billion Cubic Meter,1.011879488
India,Power,2019,October,Billion Cubic Meter,0.864985696
India,Other,2019,October,Billion Cubic Meter,0.940023206
India,Industrial,2019,October,Billion Cubic Meter,2.520352072
India,Household,2019,October,Billion Cubic Meter,1.080799627
India,Power,2019,November,Billion Cubic Meter,0.81224832
India,Other,2019,November,Billion Cubic Meter,0.882710861
India,Industrial,2019,November,Billion Cubic Meter,2.366688542
India,Household,2019,November,Billion Cubic Meter,1.014904276
India,Power,2019,December,Billion Cubic Meter,0.796941517
India,Other,2019,December,Billion Cubic Meter,0.866076193
India,Industrial,2019,December,Billion Cubic Meter,2.322088346
India,Household,2019,December,Billion Cubic Meter,0.995778426
Indonesia,Power,2024,January,Billion Cubic Meter,0.368
Indonesia,Other,2024,January,Billion Cubic Meter,0.500004747
Indonesia,Industrial,2024,January,Billion Cubic Meter,2.280980841
Indonesia,Household,2024,January,Billion Cubic Meter,0.086014412
Indonesia,Power,2024,February,Billion Cubic Meter,0.311
Indonesia,Other,2024,February,Billion Cubic Meter,0.487447949
Indonesia,Industrial,2024,February,Billion Cubic Meter,2.22369775
Indonesia,Household,2024,February,Billion Cubic Meter,0.083854301
Indonesia,Power,2024,March,Billion Cubic Meter,0.379
Indonesia,Other,2024,March,Billion Cubic Meter,0.609527936
Indonesia,Industrial,2024,March,Billion Cubic Meter,2.780616686
Indonesia,Household,2024,March,Billion Cubic Meter,0.104855378
Indonesia,Power,2024,April,Billion Cubic Meter,0.379
Indonesia,Other,2024,April,Billion Cubic Meter,0.539767943
Indonesia,Industrial,2024,April,Billion Cubic Meter,2.462377294
Indonesia,Household,2024,April,Billion Cubic Meter,0.092854763
Indonesia,Power,2024,May,Billion Cubic Meter,0.395
Indonesia,Other,2024,May,Billion Cubic Meter,0.525467144
Indonesia,Industrial,2024,May,Billion Cubic Meter,2.397138219
Indonesia,Household,2024,May,Billion Cubic Meter,0.090394637
Indonesia,Power,2024,June,Billion Cubic Meter,0.38
Indonesia,Other,2024,June,Billion Cubic Meter,0.47262395
Indonesia,Industrial,2024,June,Billion Cubic Meter,2.15607188
Indonesia,Household,2024,June,Billion Cubic Meter,0.08130417
Indonesia,Power,2024,July,Billion Cubic Meter,0.413
Indonesia,Other,2024,July,Billion Cubic Meter,0.556510341
Indonesia,Industrial,2024,July,Billion Cubic Meter,2.538754748
Indonesia,Household,2024,July,Billion Cubic Meter,0.095734911
Indonesia,Power,2024,August,Billion Cubic Meter,0.408
Indonesia,Other,2024,August,Billion Cubic Meter,0.604644736
Indonesia,Industrial,2024,August,Billion Cubic Meter,2.758339929
Indonesia,Household,2024,August,Billion Cubic Meter,0.104015335
Indonesia,Power,2024,September,Billion Cubic Meter,0.408
Indonesia,Other,2024,September,Billion Cubic Meter,0.597668737
Indonesia,Industrial,2024,September,Billion Cubic Meter,2.726515989
Indonesia,Household,2024,September,Billion Cubic Meter,0.102815274
Indonesia,Power,2024,October,Billion Cubic Meter,0.412
Indonesia,Other,2024,October,Billion Cubic Meter,0.509247946
Indonesia,Industrial,2024,October,Billion Cubic Meter,2.32314756
Indonesia,Household,2024,October,Billion Cubic Meter,0.087604494
Indonesia,Power,2024,November,Billion Cubic Meter,0.456
Indonesia,Other,2024,November,Billion Cubic Meter,0.498435147
Indonesia,Industrial,2024,November,Billion Cubic Meter,2.273820454
Indonesia,Household,2024,November,Billion Cubic Meter,0.085744398
Indonesia,Power,2024,December,Billion Cubic Meter,0.418
Indonesia,Other,2024,December,Billion Cubic Meter,0.453614352
Indonesia,Industrial,2024,December,Billion Cubic Meter,2.069351645
Indonesia,Household,2024,December,Billion Cubic Meter,0.078034003
Indonesia,Power,2023,January,Billion Cubic Meter,0.393
Indonesia,Other,2023,January,Billion Cubic Meter,0.267689725
Indonesia,Industrial,2023,January,Billion Cubic Meter,2.596401539
Indonesia,Household,2023,January,Billion Cubic Meter,0.097908736
Indonesia,Power,2023,February,Billion Cubic Meter,0.356
Indonesia,Other,2023,February,Billion Cubic Meter,0.242294447
Indonesia,Industrial,2023,February,Billion Cubic Meter,2.350085255
Indonesia,Household,2023,February,Billion Cubic Meter,0.088620298
Indonesia,Power,2023,March,Billion Cubic Meter,0.384
Indonesia,Other,2023,March,Billion Cubic Meter,0.267418601
Indonesia,Industrial,2023,March,Billion Cubic Meter,2.593771828
Indonesia,Household,2023,March,Billion Cubic Meter,0.097809572
Indonesia,Power,2023,April,Billion Cubic Meter,0.36
Indonesia,Other,2023,April,Billion Cubic Meter,0.221146778
Indonesia,Industrial,2023,April,Billion Cubic Meter,2.14496778
Indonesia,Household,2023,April,Billion Cubic Meter,0.080885442
Indonesia,Power,2023,May,Billion Cubic Meter,0.38
Indonesia,Other,2023,May,Billion Cubic Meter,0.248801422
Indonesia,Industrial,2023,May,Billion Cubic Meter,2.413198324
Indonesia,Household,2023,May,Billion Cubic Meter,0.091000254
Indonesia,Power,2023,June,Billion Cubic Meter,0.379
Indonesia,Other,2023,June,Billion Cubic Meter,0.25982713
Indonesia,Industrial,2023,June,Billion Cubic Meter,2.520139914
Indonesia,Household,2023,June,Billion Cubic Meter,0.095032956
Indonesia,Power,2023,July,Billion Cubic Meter,0.389
Indonesia,Other,2023,July,Billion Cubic Meter,0.247626552
Indonesia,Industrial,2023,July,Billion Cubic Meter,2.401802909
Indonesia,Household,2023,July,Billion Cubic Meter,0.090570539
Indonesia,Power,2023,August,Billion Cubic Meter,0.396
Indonesia,Other,2023,August,Billion Cubic Meter,0.259194507
Indonesia,Industrial,2023,August,Billion Cubic Meter,2.514003921
Indonesia,Household,2023,August,Billion Cubic Meter,0.094801572
Indonesia,Power,2023,September,Billion Cubic Meter,0.388
Indonesia,Other,2023,September,Billion Cubic Meter,0.257387014
Indonesia,Industrial,2023,September,Billion Cubic Meter,2.496472513
Indonesia,Household,2023,September,Billion Cubic Meter,0.094140473
Indonesia,Power,2023,October,Billion Cubic Meter,0.412
Indonesia,Other,2023,October,Billion Cubic Meter,0.280884424
Indonesia,Industrial,2023,October,Billion Cubic Meter,2.724380818
Indonesia,Household,2023,October,Billion Cubic Meter,0.102734758
Indonesia,Power,2023,November,Billion Cubic Meter,0.456
Indonesia,Other,2023,November,Billion Cubic Meter,0.22449064
Indonesia,Industrial,2023,November,Billion Cubic Meter,2.177400885
Indonesia,Household,2023,November,Billion Cubic Meter,0.082108474
Indonesia,Power,2023,December,Billion Cubic Meter,0.471
Indonesia,Other,2023,December,Billion Cubic Meter,0.212199687
Indonesia,Industrial,2023,December,Billion Cubic Meter,2.05818731
Indonesia,Household,2023,December,Billion Cubic Meter,0.077613002
Indonesia,Power,2022,January,Billion Cubic Meter,0.451
Indonesia,Other,2022,January,Billion Cubic Meter,0.182870656
Indonesia,Industrial,2022,January,Billion Cubic Meter,2.494079111
Indonesia,Household,2022,January,Billion Cubic Meter,0.096050233
Indonesia,Power,2022,February,Billion Cubic Meter,0.375
Indonesia,Other,2022,February,Billion Cubic Meter,0.150754533
Indonesia,Industrial,2022,February,Billion Cubic Meter,2.056063775
Indonesia,Household,2022,February,Billion Cubic Meter,0.079181693
Indonesia,Power,2022,March,Billion Cubic Meter,0.444
Indonesia,Other,2022,March,Billion Cubic Meter,0.1598552
Indonesia,Industrial,2022,March,Billion Cubic Meter,2.18018311
Indonesia,Household,2022,March,Billion Cubic Meter,0.08396169
Indonesia,Power,2022,April,Billion Cubic Meter,0.418
Indonesia,Other,2022,April,Billion Cubic Meter,0.164405534
Indonesia,Industrial,2022,April,Billion Cubic Meter,2.242242778
Indonesia,Household,2022,April,Billion Cubic Meter,0.086351688
Indonesia,Power,2022,May,Billion Cubic Meter,0.438
Indonesia,Other,2022,May,Billion Cubic Meter,0.16994507
Indonesia,Industrial,2022,May,Billion Cubic Meter,2.317793678
Indonesia,Household,2022,May,Billion Cubic Meter,0.089261252
Indonesia,Power,2022,June,Billion Cubic Meter,0.422
Indonesia,Other,2022,June,Billion Cubic Meter,0.150161011
Indonesia,Industrial,2022,June,Billion Cubic Meter,2.047969035
Indonesia,Household,2022,June,Billion Cubic Meter,0.078869954
Indonesia,Power,2022,July,Billion Cubic Meter,0.445
Indonesia,Other,2022,July,Billion Cubic Meter,0.172978626
Indonesia,Industrial,2022,July,Billion Cubic Meter,2.35916679
Indonesia,Household,2022,July,Billion Cubic Meter,0.090854584
Indonesia,Power,2022,August,Billion Cubic Meter,0.44
Indonesia,Other,2022,August,Billion Cubic Meter,0.148908021
Indonesia,Industrial,2022,August,Billion Cubic Meter,2.030880141
Indonesia,Household,2022,August,Billion Cubic Meter,0.078211838
Indonesia,Power,2022,September,Billion Cubic Meter,0.445
Indonesia,Other,2022,September,Billion Cubic Meter,0.157349219
Indonesia,Industrial,2022,September,Billion Cubic Meter,2.146005322
Indonesia,Household,2022,September,Billion Cubic Meter,0.082645459
Indonesia,Power,2022,October,Billion Cubic Meter,0.456
Indonesia,Other,2022,October,Billion Cubic Meter,0.165394737
Indonesia,Industrial,2022,October,Billion Cubic Meter,2.25573401
Indonesia,Household,2022,October,Billion Cubic Meter,0.086871253
Indonesia,Power,2022,November,Billion Cubic Meter,0.429
Indonesia,Other,2022,November,Billion Cubic Meter,0.164867162
Indonesia,Industrial,2022,November,Billion Cubic Meter,2.248538686
Indonesia,Household,2022,November,Billion Cubic Meter,0.086594152
Indonesia,Power,2022,December,Billion Cubic Meter,0.462
Indonesia,Other,2022,December,Billion Cubic Meter,0.15543676
Indonesia,Industrial,2022,December,Billion Cubic Meter,2.119922273
Indonesia,Household,2022,December,Billion Cubic Meter,0.081640966
Indonesia,Power,2021,January,Billion Cubic Meter,0.521
Indonesia,Other,2021,January,Billion Cubic Meter,0.211399827
Indonesia,Industrial,2021,January,Billion Cubic Meter,2.041204767
Indonesia,Household,2021,January,Billion Cubic Meter,0.084395406
Indonesia,Power,2021,February,Billion Cubic Meter,0.543
Indonesia,Other,2021,February,Billion Cubic Meter,0.206153276
Indonesia,Industrial,2021,February,Billion Cubic Meter,1.990545855
Indonesia,Household,2021,February,Billion Cubic Meter,0.082300869
Indonesia,Power,2021,March,Billion Cubic Meter,0.521
Indonesia,Other,2021,March,Billion Cubic Meter,0.194665138
Indonesia,Industrial,2021,March,Billion Cubic Meter,1.879620307
Indonesia,Household,2021,March,Billion Cubic Meter,0.077714554
Indonesia,Power,2021,April,Billion Cubic Meter,0.424
Indonesia,Other,2021,April,Billion Cubic Meter,0.189961334
Indonesia,Industrial,2021,April,Billion Cubic Meter,1.834201973
Indonesia,Household,2021,April,Billion Cubic Meter,0.075836693
Indonesia,Power,2021,May,Billion Cubic Meter,0.422
Indonesia,Other,2021,May,Billion Cubic Meter,0.211218912
Indonesia,Industrial,2021,May,Billion Cubic Meter,2.039457908
Indonesia,Household,2021,May,Billion Cubic Meter,0.084323181
Indonesia,Power,2021,June,Billion Cubic Meter,0.457
Indonesia,Other,2021,June,Billion Cubic Meter,0.21130937
Indonesia,Industrial,2021,June,Billion Cubic Meter,2.040331337
Indonesia,Household,2021,June,Billion Cubic Meter,0.084359293
Indonesia,Power,2021,July,Billion Cubic Meter,0.475
Indonesia,Other,2021,July,Billion Cubic Meter,0.231933743
Indonesia,Industrial,2021,July,Billion Cubic Meter,2.239473266
Indonesia,Household,2021,July,Billion Cubic Meter,0.092592991
Indonesia,Power,2021,August,Billion Cubic Meter,0.475
Indonesia,Other,2021,August,Billion Cubic Meter,0.213208983
Indonesia,Industrial,2021,August,Billion Cubic Meter,2.058673357
Indonesia,Household,2021,August,Billion Cubic Meter,0.08511766
Indonesia,Power,2021,September,Billion Cubic Meter,0.424
Indonesia,Other,2021,September,Billion Cubic Meter,0.222254761
Indonesia,Industrial,2021,September,Billion Cubic Meter,2.146016308
Indonesia,Household,2021,September,Billion Cubic Meter,0.088728931
Indonesia,Power,2021,October,Billion Cubic Meter,0.465
Indonesia,Other,2021,October,Billion Cubic Meter,0.305928205
Indonesia,Industrial,2021,October,Billion Cubic Meter,2.953938605
Indonesia,Household,2021,October,Billion Cubic Meter,0.122133189
Indonesia,Power,2021,November,Billion Cubic Meter,0.429
Indonesia,Other,2021,November,Billion Cubic Meter,0.313255285
Indonesia,Industrial,2021,November,Billion Cubic Meter,3.024686396
Indonesia,Household,2021,November,Billion Cubic Meter,0.125058319
Indonesia,Power,2021,December,Billion Cubic Meter,0.619
Indonesia,Other,2021,December,Billion Cubic Meter,0.178292281
Indonesia,Industrial,2021,December,Billion Cubic Meter,1.721529566
Indonesia,Household,2021,December,Billion Cubic Meter,0.071178154
Indonesia,Power,2020,January,Billion Cubic Meter,0.473
Indonesia,Other,2020,January,Billion Cubic Meter,0.006014918
Indonesia,Industrial,2020,January,Billion Cubic Meter,2.611512542
Indonesia,Household,2020,January,Billion Cubic Meter,0.15347254
Indonesia,Power,2020,February,Billion Cubic Meter,0.423
Indonesia,Other,2020,February,Billion Cubic Meter,0.005083702
Indonesia,Industrial,2020,February,Billion Cubic Meter,2.207204032
Indonesia,Household,2020,February,Billion Cubic Meter,0.129712266
Indonesia,Power,2020,March,Billion Cubic Meter,0.442
Indonesia,Other,2020,March,Billion Cubic Meter,0.005784827
Indonesia,Industrial,2020,March,Billion Cubic Meter,2.51161347
Indonesia,Household,2020,March,Billion Cubic Meter,0.147601703
Indonesia,Power,2020,April,Billion Cubic Meter,0.421
Indonesia,Other,2020,April,Billion Cubic Meter,0.005005558
Indonesia,Industrial,2020,April,Billion Cubic Meter,2.173276046
Indonesia,Household,2020,April,Billion Cubic Meter,0.127718396
Indonesia,Power,2020,May,Billion Cubic Meter,0.393
Indonesia,Other,2020,May,Billion Cubic Meter,0.005259526
Indonesia,Industrial,2020,May,Billion Cubic Meter,2.283542003
Indonesia,Household,2020,May,Billion Cubic Meter,0.134198471
Indonesia,Power,2020,June,Billion Cubic Meter,0.352
Indonesia,Other,2020,June,Billion Cubic Meter,0.004250166
Indonesia,Industrial,2020,June,Billion Cubic Meter,1.845305506
Indonesia,Household,2020,June,Billion Cubic Meter,0.108444328
Indonesia,Power,2020,July,Billion Cubic Meter,0.874
Indonesia,Other,2020,July,Billion Cubic Meter,0.004549718
Indonesia,Industrial,2020,July,Billion Cubic Meter,1.975362789
Indonesia,Household,2020,July,Billion Cubic Meter,0.116087493
Indonesia,Power,2020,August,Billion Cubic Meter,0.346
Indonesia,Other,2020,August,Billion Cubic Meter,0.004897025
Indonesia,Industrial,2020,August,Billion Cubic Meter,2.126153842
Indonesia,Household,2020,August,Billion Cubic Meter,0.124949134
Indonesia,Power,2020,September,Billion Cubic Meter,0.338
Indonesia,Other,2020,September,Billion Cubic Meter,0.004788491
Indonesia,Industrial,2020,September,Billion Cubic Meter,2.079031638
Indonesia,Household,2020,September,Billion Cubic Meter,0.122179871
Indonesia,Power,2020,October,Billion Cubic Meter,0.535
Indonesia,Other,2020,October,Billion Cubic Meter,0.004645227
Indonesia,Industrial,2020,October,Billion Cubic Meter,2.016830329
Indonesia,Household,2020,October,Billion Cubic Meter,0.118524444
Indonesia,Power,2020,November,Billion Cubic Meter,0.582
Indonesia,Other,2020,November,Billion Cubic Meter,0.004215435
Indonesia,Industrial,2020,November,Billion Cubic Meter,1.830226401
Indonesia,Household,2020,November,Billion Cubic Meter,0.107558164
Indonesia,Power,2020,December,Billion Cubic Meter,0.468
Indonesia,Other,2020,December,Billion Cubic Meter,0.004439014
Indonesia,Industrial,2020,December,Billion Cubic Meter,1.927298141
Indonesia,Household,2020,December,Billion Cubic Meter,0.113262845
Indonesia,Power,2019,January,Billion Cubic Meter,0.554
Indonesia,Other,2019,January,Billion Cubic Meter,0.045751553
Indonesia,Industrial,2019,January,Billion Cubic Meter,2.245352681
Indonesia,Household,2019,January,Billion Cubic Meter,0.103895766
Indonesia,Power,2019,February,Billion Cubic Meter,0.496
Indonesia,Other,2019,February,Billion Cubic Meter,0.03918014
Indonesia,Industrial,2019,February,Billion Cubic Meter,1.92284691
Indonesia,Household,2019,February,Billion Cubic Meter,0.08897295
Indonesia,Power,2019,March,Billion Cubic Meter,0.553
Indonesia,Other,2019,March,Billion Cubic Meter,0.047451715
Indonesia,Industrial,2019,March,Billion Cubic Meter,2.328791674
Indonesia,Household,2019,March,Billion Cubic Meter,0.107756611
Indonesia,Power,2019,April,Billion Cubic Meter,0.574
Indonesia,Other,2019,April,Billion Cubic Meter,0.046649391
Indonesia,Industrial,2019,April,Billion Cubic Meter,2.28941597
Indonesia,Household,2019,April,Billion Cubic Meter,0.105934639
Indonesia,Power,2019,May,Billion Cubic Meter,0.602
Indonesia,Other,2019,May,Billion Cubic Meter,0.049514833
Indonesia,Industrial,2019,May,Billion Cubic Meter,2.430043486
Indonesia,Household,2019,May,Billion Cubic Meter,0.112441681
Indonesia,Power,2019,June,Billion Cubic Meter,0.567
Indonesia,Other,2019,June,Billion Cubic Meter,0.045770656
Indonesia,Industrial,2019,June,Billion Cubic Meter,2.246290198
Indonesia,Household,2019,June,Billion Cubic Meter,0.103939146
Indonesia,Power,2019,July,Billion Cubic Meter,0.578
Indonesia,Other,2019,July,Billion Cubic Meter,0.048922642
Indonesia,Industrial,2019,July,Billion Cubic Meter,2.400980466
Indonesia,Household,2019,July,Billion Cubic Meter,0.111096892
Indonesia,Power,2019,August,Billion Cubic Meter,0.589
Indonesia,Other,2019,August,Billion Cubic Meter,0.044605376
Indonesia,Industrial,2019,August,Billion Cubic Meter,2.189101674
Indonesia,Household,2019,August,Billion Cubic Meter,0.101292949
Indonesia,Power,2019,September,Billion Cubic Meter,0.544
Indonesia,Other,2019,September,Billion Cubic Meter,0.047298892
Indonesia,Industrial,2019,September,Billion Cubic Meter,2.32129154
Indonesia,Household,2019,September,Billion Cubic Meter,0.107409568
Indonesia,Power,2019,October,Billion Cubic Meter,0.548
Indonesia,Other,2019,October,Billion Cubic Meter,0.045025641
Indonesia,Industrial,2019,October,Billion Cubic Meter,2.209727043
Indonesia,Household,2019,October,Billion Cubic Meter,0.102247315
Indonesia,Power,2019,November,Billion Cubic Meter,0.543
Indonesia,Other,2019,November,Billion Cubic Meter,0.044548067
Indonesia,Industrial,2019,November,Billion Cubic Meter,2.186289124
Indonesia,Household,2019,November,Billion Cubic Meter,0.101162808
Indonesia,Power,2019,December,Billion Cubic Meter,0.543
Indonesia,Other,2019,December,Billion Cubic Meter,0.044853715
Indonesia,Industrial,2019,December,Billion Cubic Meter,2.201289392
Indonesia,Household,2019,December,Billion Cubic Meter,0.101856893
Japan,Power,2024,January,Billion Cubic Meter,4.944
Japan,Other,2024,January,Billion Cubic Meter,1.095684912
Japan,Industrial,2024,January,Billion Cubic Meter,2.076905098
Japan,Household,2024,January,Billion Cubic Meter,1.699285989
Japan,Power,2024,February,Billion Cubic Meter,4.5
Japan,Other,2024,February,Billion Cubic Meter,1.011998849
Japan,Industrial,2024,February,Billion Cubic Meter,1.918275541
Japan,Household,2024,February,Billion Cubic Meter,1.56949817
Japan,Power,2024,March,Billion Cubic Meter,4.763
Japan,Other,2024,March,Billion Cubic Meter,0.895276684
Japan,Industrial,2024,March,Billion Cubic Meter,1.69702502
Japan,Household,2024,March,Billion Cubic Meter,1.388475016
Japan,Power,2024,April,Billion Cubic Meter,3.175
Japan,Other,2024,April,Billion Cubic Meter,0.740771014
Japan,Industrial,2024,April,Billion Cubic Meter,1.404154678
Japan,Household,2024,April,Billion Cubic Meter,1.148853828
Japan,Power,2024,May,Billion Cubic Meter,3.114
Japan,Other,2024,May,Billion Cubic Meter,0.755014129
Japan,Industrial,2024,May,Billion Cubic Meter,1.431152949
Japan,Household,2024,May,Billion Cubic Meter,1.170943322
Japan,Power,2024,June,Billion Cubic Meter,3.395
Japan,Other,2024,June,Billion Cubic Meter,0.65232783
Japan,Industrial,2024,June,Billion Cubic Meter,1.23650785
Japan,Household,2024,June,Billion Cubic Meter,1.011688241
Japan,Power,2024,July,Billion Cubic Meter,4.661
Japan,Other,2024,July,Billion Cubic Meter,0.869477704
Japan,Industrial,2024,July,Billion Cubic Meter,1.648122243
Japan,Household,2024,July,Billion Cubic Meter,1.348463653
Japan,Power,2024,August,Billion Cubic Meter,4.919
Japan,Other,2024,August,Billion Cubic Meter,0.758597865
